Date,Close,Volume,Asset
2020-01-26,105.31120191042784,2120,MSFT
2020-01-27,106.57001457051773,1207,MSFT
2020-01-28,106.24744236376279,4881,MSFT
2020-01-29,106.4711321962236,2062,MSFT
2020-01-30,106.06079669770799,3317,MSFT
2020-01-31,105.21614791076824,2914,MSFT
2020-02-01,105.40823274049136,2319,MSFT
2020-02-02,105.74380950556403,4901,MSFT
2020-02-03,106.83499276585567,2062,MSFT
2020-02-04,108.38131186751713,1620,MSFT
2020-02-05,108.78952877766774,3213,MSFT
2020-02-06,108.33096925900777,2332,MSFT
2020-02-07,107.6493419758076,2287,MSFT
2020-02-08,107.62502850614621,3174,MSFT
2020-02-09,108.03150527666276,2169,MSFT
2020-02-10,108.27151974649004,3502,MSFT
2020-02-11,108.54708753643216,2132,MSFT
2020-02-12,107.95368421359598,4501,MSFT
2020-02-13,107.5734206126482,1054,MSFT
2020-02-14,107.92699468948116,1094,MSFT
2020-02-15,109.04114656802287,1462,MSFT
2020-02-16,107.61519521730189,4310,MSFT
2020-02-17,107.43778535049557,4756,MSFT
2020-02-18,106.77691864274252,4856,MSFT
2020-02-19,104.48640901349994,2861,MSFT
2020-02-20,103.69538507103496,1819,MSFT
2020-02-21,104.13131305640087,2416,MSFT
2020-02-22,105.26588189459493,1709,MSFT
2020-02-23,103.62709137039607,1283,MSFT
2020-02-24,104.15745804064562,3615,MSFT
2020-02-25,103.26104856228706,4856,MSFT
2020-02-26,101.75800859375359,2680,MSFT
2020-02-27,99.50223244294084,1549,MSFT
2020-02-28,98.41322353579173,3540,MSFT
2020-02-29,97.8005119208533,1399,MSFT
2020-03-01,98.54319603196072,1607,MSFT
2020-03-02,97.96230841533422,4921,MSFT
2020-03-03,97.41116629543926,4569,MSFT
2020-03-04,98.29520557771603,4413,MSFT
2020-03-05,98.64681044157182,1656,MSFT
2020-03-06,99.53756813186067,4739,MSFT
2020-03-07,99.98746801039765,2785,MSFT
2020-03-08,100.73688651995704,1485,MSFT
2020-03-09,100.97837919744885,4134,MSFT
2020-03-10,102.15929828389169,2239,MSFT
2020-03-11,103.12677442970275,1198,MSFT
2020-03-12,101.52989934538633,3117,MSFT
2020-03-13,101.6207386982853,2450,MSFT
2020-03-14,102.06582656697863,1157,MSFT
2020-03-15,103.95187826047366,4170,MSFT
2020-03-16,105.85842806995767,1268,MSFT
2020-03-17,107.63305288563205,2112,MSFT
2020-03-18,106.60531552460677,1174,MSFT
2020-03-19,107.24901885450826,1881,MSFT
2020-03-20,106.8044562121829,1702,MSFT
2020-03-21,106.75867063883106,2677,MSFT
2020-03-22,106.25070767397746,3384,MSFT
2020-03-23,108.22234842067051,3119,MSFT
2020-03-24,105.85135276765004,4058,MSFT
2020-03-25,105.46706704440979,1463,MSFT
2020-03-26,105.87427759345492,1458,MSFT
2020-03-27,105.82450902448277,3158,MSFT
2020-03-28,104.5138020075346,2005,MSFT
2020-03-29,107.35692903767067,4797,MSFT
2020-03-30,105.11573401598712,3105,MSFT
2020-03-31,105.28990031152179,1660,MSFT
2020-04-01,104.97552035780767,4490,MSFT
2020-04-02,104.61628185530172,3648,MSFT
2020-04-03,104.52924370523118,1096,MSFT
2020-04-04,104.28597468445608,2645,MSFT
2020-04-05,105.4348171083596,2012,MSFT
2020-04-06,105.47326143464616,4420,MSFT
2020-04-07,105.31357328740226,4747,MSFT
2020-04-08,106.56823062581631,4918,MSFT
2020-04-09,106.31094175067325,2820,MSFT
2020-04-10,107.62357929077402,4966,MSFT
2020-04-11,109.51159871616792,1432,MSFT
2020-04-12,109.55624215819205,3970,MSFT
2020-04-13,108.50234391415508,4514,MSFT
2020-04-14,107.29889948595402,1428,MSFT
2020-04-15,105.80194640370871,1526,MSFT
2020-04-16,106.86739289266632,1675,MSFT
2020-04-17,107.58094050161307,3658,MSFT
2020-04-18,107.60010775859094,3506,MSFT
2020-04-19,108.72983502687887,2565,MSFT
2020-04-20,107.76555873813726,1952,MSFT
2020-04-21,107.75039676603149,2478,MSFT
2020-04-22,108.8666118898652,3434,MSFT
2020-04-23,108.58222726754161,3141,MSFT
2020-04-24,109.21439062569016,2350,MSFT
2020-04-25,108.62090259490007,3435,MSFT
2020-04-26,107.96725113737342,1894,MSFT
2020-04-27,107.27447106050492,2104,MSFT
2020-04-28,106.12898146025839,3594,MSFT
2020-04-29,106.90037614170859,3851,MSFT
2020-04-30,108.36101638162074,2212,MSFT
2020-05-01,107.2190045513199,2793,MSFT
2020-05-02,106.29827849370861,1347,MSFT
2020-05-03,106.53353507814965,4526,MSFT
2020-05-04,107.65674771391444,1350,MSFT
2020-05-05,108.04473850010797,1773,MSFT
2020-05-06,106.6861714616192,1555,MSFT
2020-05-07,105.96462101408027,4876,MSFT
2020-05-08,106.01934136628726,1998,MSFT
2020-05-09,105.9965423734958,2667,MSFT
2020-05-10,106.78867339840988,4508,MSFT
2020-05-11,107.45433101170222,1178,MSFT
2020-05-12,106.94958517910845,1257,MSFT
2020-05-13,105.95681229869088,3823,MSFT
2020-05-14,104.74978484653107,1610,MSFT
2020-05-15,104.67636710739558,3172,MSFT
2020-05-16,104.6747328639622,4383,MSFT
2020-05-17,105.18228123092705,1306,MSFT
2020-05-18,106.3196414528453,2291,MSFT
2020-05-19,106.66321056010405,4902,MSFT
2020-05-20,105.2125749763587,4024,MSFT
2020-05-21,104.36254550208056,3488,MSFT
2020-05-22,105.81301683407753,3595,MSFT
2020-05-23,106.04403558417619,1489,MSFT
2020-05-24,104.92936719871305,2898,MSFT
2020-05-25,106.88644384881886,3009,MSFT
2020-05-26,106.2189719511264,4229,MSFT
2020-05-27,104.65266669531698,3486,MSFT
2020-05-28,103.9785231141672,3590,MSFT
2020-05-29,104.87824340811784,1388,MSFT
2020-05-30,104.57401338996246,1085,MSFT
2020-05-31,105.15603759783998,2787,MSFT
2020-06-01,104.04963049493075,3591,MSFT
2020-06-02,104.01203619374746,1591,MSFT
2020-06-03,102.49733026842088,4148,MSFT
2020-06-04,102.09984876369988,2064,MSFT
2020-06-05,100.79239352684111,1592,MSFT
2020-06-06,101.3536398609972,4765,MSFT
2020-06-07,100.78717184632978,1700,MSFT
2020-06-08,100.89855874694241,1420,MSFT
2020-06-09,100.51657715729843,3676,MSFT
2020-06-10,101.06590816935828,4223,MSFT
2020-06-11,100.29581699154959,4112,MSFT
2020-06-12,101.9876183137885,4294,MSFT
2020-06-13,103.1587271680948,3024,MSFT
2020-06-14,104.5067793528794,3197,MSFT
2020-06-15,105.86358546776167,4485,MSFT
2020-06-16,105.66236681333208,2194,MSFT
2020-06-17,106.14136847633202,4666,MSFT
2020-06-18,106.5284053518756,3679,MSFT
2020-06-19,104.72710554498195,1264,MSFT
2020-06-20,105.23509106315475,1727,MSFT
2020-06-21,105.31602955489801,2250,MSFT
2020-06-22,105.29122555824502,2007,MSFT
2020-06-23,104.98227951591927,3277,MSFT
2020-06-24,106.36410398480176,2676,MSFT
2020-06-25,107.85185232733892,3269,MSFT
2020-06-26,108.28915939794967,1717,MSFT
2020-06-27,108.00907214729745,1808,MSFT
2020-06-28,107.39238537856654,1353,MSFT
2020-06-29,107.88308971200485,1808,MSFT
2020-06-30,107.71432411211862,1799,MSFT
2020-07-01,109.29981739981223,4118,MSFT
2020-07-02,106.70831242896529,1816,MSFT
2020-07-03,107.75767833529156,3657,MSFT
2020-07-04,107.45526400363201,3186,MSFT
2020-07-05,108.96925116042347,1523,MSFT
2020-07-06,108.45866941747825,4791,MSFT
2020-07-07,109.84987360598707,2340,MSFT
2020-07-08,109.11675437558856,1528,MSFT
2020-07-09,111.03860221292454,3557,MSFT
2020-07-10,110.7057223345174,4513,MSFT
2020-07-11,109.52882723322463,2938,MSFT
2020-07-12,111.1303475217423,1663,MSFT
2020-07-13,111.11062141076295,2219,MSFT
2020-07-14,110.61444982082581,2570,MSFT
2020-07-15,111.46824093159934,3671,MSFT
2020-07-16,111.24868360564275,3645,MSFT
2020-07-17,112.80931800220246,1465,MSFT
2020-07-18,114.50208746010428,1540,MSFT
2020-07-19,113.80447120102596,2918,MSFT
2020-07-20,113.92223407705556,4788,MSFT
2020-07-21,113.86195413308707,3997,MSFT
2020-07-22,113.58464172343871,4685,MSFT
2020-07-23,115.72481861597879,4047,MSFT
2020-07-24,116.1540325848182,3549,MSFT
2020-07-25,116.26290710937403,1558,MSFT
2020-07-26,118.15196894880725,3309,MSFT
2020-07-27,120.40481805424164,1532,MSFT
2020-07-28,119.46166157877585,4276,MSFT
2020-07-29,118.95557989139809,2035,MSFT
2020-07-30,120.01126058678278,4036,MSFT
2020-07-31,120.48051889688995,4584,MSFT
2020-08-01,121.3094293265167,2907,MSFT
2020-08-02,123.6177086032306,2307,MSFT
2020-08-03,124.542359468852,2287,MSFT
2020-08-04,123.5676919595303,3063,MSFT
2020-08-05,124.46739013448018,3025,MSFT
2020-08-06,124.59776037915006,4191,MSFT
2020-08-07,123.32561473475683,4947,MSFT
2020-08-08,123.70098641034656,2134,MSFT
2020-08-09,122.84945089446052,1033,MSFT
2020-08-10,121.72429238460462,4480,MSFT
2020-08-11,122.82733987897876,3509,MSFT
2020-08-12,122.82230467565016,4816,MSFT
2020-08-13,123.94244347031754,2817,MSFT
2020-08-14,121.24000228326611,1001,MSFT
2020-08-15,121.05812365172822,2332,MSFT
2020-08-16,123.23949074987283,1085,MSFT
2020-08-17,122.25312048793262,3775,MSFT
2020-08-18,119.36540438897504,2912,MSFT
2020-08-19,119.40033836300628,1895,MSFT
2020-08-20,119.93825834134955,3629,MSFT
2020-08-21,119.29141700554337,3990,MSFT
2020-08-22,118.54975122833261,3670,MSFT
2020-08-23,119.7213252225007,4774,MSFT
2020-08-24,122.22642680520548,1774,MSFT
2020-08-25,122.41245026571457,1733,MSFT
2020-08-26,122.00575331393017,3462,MSFT
2020-08-27,122.28505811869613,3777,MSFT
2020-08-28,121.68683554366119,3922,MSFT
2020-08-29,122.15454705102593,1709,MSFT
2020-08-30,123.27129869904729,3721,MSFT
2020-08-31,122.94150398422,1180,MSFT
2020-09-01,123.56004404512132,4029,MSFT
2020-09-02,123.93128852607045,2971,MSFT
2020-09-03,122.08455181599685,2524,MSFT
2020-09-04,122.40430080890184,3189,MSFT
2020-09-05,122.42817166730492,2169,MSFT
2020-09-06,120.76602979099674,3938,MSFT
2020-09-07,121.63243755608856,3467,MSFT
2020-09-08,120.70715045618618,2348,MSFT
2020-09-09,121.39034966797341,1380,MSFT
2020-09-10,120.88034194111526,4031,MSFT
2020-09-11,118.34096481928141,1926,MSFT
2020-09-12,116.07100493050174,1746,MSFT
2020-09-13,116.85390311870368,2433,MSFT
2020-09-14,116.86105376784101,2149,MSFT
2020-09-15,117.10462939463353,3752,MSFT
2020-09-16,118.2020247167948,4758,MSFT
2020-09-17,115.62663310074407,3373,MSFT
2020-09-18,115.63522294182017,3496,MSFT
2020-09-19,113.71268833289301,1639,MSFT
2020-09-20,113.3693828239938,4305,MSFT
2020-09-21,110.73825885438518,1459,MSFT
2020-09-22,110.1529454406207,3830,MSFT
2020-09-23,107.80147843177667,3668,MSFT
2020-09-24,108.73751157628278,1564,MSFT
2020-09-25,108.22511334555502,1382,MSFT
2020-09-26,107.51671170135228,2147,MSFT
2020-09-27,107.18209782616165,2383,MSFT
2020-09-28,107.87857995793702,2486,MSFT
2020-09-29,107.46786431118858,2752,MSFT
2020-09-30,108.62985832091908,1163,MSFT
2020-10-01,109.1145098334067,2127,MSFT
2020-10-02,109.60880353107281,3974,MSFT
2020-10-03,109.52273727997736,3051,MSFT
2020-10-04,108.47561561139293,1365,MSFT
2020-10-05,106.45296597592738,4502,MSFT
2020-10-06,106.67328079082223,4773,MSFT
2020-10-07,106.98119557504612,4438,MSFT
2020-10-08,107.05382198620308,4917,MSFT
2020-10-09,106.29731199402573,3323,MSFT
2020-10-10,107.06624812503267,1523,MSFT
2020-10-11,105.14776865977997,2415,MSFT
2020-10-12,105.13513823781814,3924,MSFT
2020-10-13,105.25428299464319,1947,MSFT
2020-10-14,105.10540629715796,2811,MSFT
2020-10-15,107.00590494436408,3258,MSFT
2020-10-16,105.56879655510681,3054,MSFT
2020-10-17,106.0624449903513,2516,MSFT
2020-10-18,104.66023797251692,1473,MSFT
2020-10-19,104.25410521521164,4884,MSFT
2020-10-20,105.22692133059435,2956,MSFT
2020-10-21,105.47050512214261,4287,MSFT
2020-10-22,104.65281920530981,1220,MSFT
2020-10-23,103.24595976402615,4339,MSFT
2020-10-24,101.97809676360419,2684,MSFT
2020-10-25,101.22941372766562,2544,MSFT
2020-10-26,101.40642386853457,4044,MSFT
2020-10-27,102.4108974342465,4581,MSFT
2020-10-28,101.89609427811442,3849,MSFT
2020-10-29,100.00544953381831,1602,MSFT
2020-10-30,100.83137506493667,2095,MSFT
2020-10-31,102.33991597608546,3009,MSFT
2020-11-01,101.6680037888442,3167,MSFT
2020-11-02,101.49998641017157,3948,MSFT
2020-11-03,103.77533342323062,1357,MSFT
2020-11-04,104.62253055241035,1352,MSFT
2020-11-05,105.66195369079273,4262,MSFT
2020-11-06,103.8042816086766,3681,MSFT
2020-11-07,102.74609574921533,3428,MSFT
2020-11-08,103.40112574939964,4949,MSFT
2020-11-09,103.70660807945987,4562,MSFT
2020-11-10,104.74308871832079,1864,MSFT
2020-11-11,104.53737670691511,4282,MSFT
2020-11-12,105.78817786114277,4181,MSFT
2020-11-13,105.23773243244364,4368,MSFT
2020-11-14,105.63888390799819,4081,MSFT
2020-11-15,105.72257841319936,4110,MSFT
2020-11-16,105.93803844546284,4928,MSFT
2020-11-17,106.07866191547825,1054,MSFT
2020-11-18,104.18253313584555,2095,MSFT
2020-11-19,105.33195254584629,3622,MSFT
2020-11-20,105.86088232039388,1867,MSFT
2020-11-21,106.11575674623768,4721,MSFT
2020-11-22,105.27717035640818,2566,MSFT
2020-11-23,104.16845306275403,1541,MSFT
2020-11-24,104.44572932539195,4783,MSFT
2020-11-25,105.18584040335007,3974,MSFT
2020-11-26,105.04879129744798,3567,MSFT
2020-11-27,105.68510010544381,3852,MSFT
2020-11-28,104.33001818337435,2236,MSFT
2020-11-29,104.14224435564172,2456,MSFT
2020-11-30,104.03747868440317,2064,MSFT
2020-12-01,104.43925784422288,1873,MSFT
2020-12-02,104.05443394987807,2412,MSFT
2020-12-03,105.5639753828118,4645,MSFT
2020-12-04,106.09673723434925,4417,MSFT
2020-12-05,104.46067338266674,3894,MSFT
2020-12-06,104.09042428897176,3032,MSFT
2020-12-07,105.6177674085619,2615,MSFT
2020-12-08,105.58389355108464,4303,MSFT
2020-12-09,106.97847160950187,4113,MSFT
2020-12-10,106.3895856924942,3798,MSFT
2020-12-11,107.0333734164033,3273,MSFT
2020-12-12,106.5386385918263,1535,MSFT
2020-12-13,106.88002303350088,3324,MSFT
2020-12-14,108.13279435680532,2336,MSFT
2020-12-15,108.66621052814286,4472,MSFT
2020-12-16,107.87350654216866,1952,MSFT
2020-12-17,106.94694542149132,1759,MSFT
2020-12-18,107.9882494470719,3262,MSFT
2020-12-19,107.03952532903442,2033,MSFT
2020-12-20,107.1136814612107,1885,MSFT
2020-12-21,107.23334879356048,4192,MSFT
2020-12-22,108.00432955173045,1836,MSFT
2020-12-23,109.62453909647364,2608,MSFT
2020-12-24,109.61344860013988,4668,MSFT
2020-12-25,109.69178317146063,3448,MSFT
2020-12-26,109.11487025547993,4842,MSFT
2020-12-27,110.08448380917449,1213,MSFT
2020-12-28,107.7184494827093,3932,MSFT
2020-12-29,108.74375800360875,4861,MSFT
2020-12-30,107.70404243074712,3175,MSFT
2020-12-31,107.60614942958023,3471,MSFT
2021-01-01,108.01196906378081,3567,MSFT
2021-01-02,108.82755064933026,3129,MSFT
2021-01-03,109.69811177253027,1814,MSFT
2021-01-04,110.46251287124808,1323,MSFT
2021-01-05,110.13303308032106,2714,MSFT
2021-01-06,111.87488818241233,4868,MSFT
2021-01-07,111.01321564775338,2076,MSFT
2021-01-08,108.75053688374739,2315,MSFT
2021-01-09,108.5678566237886,3084,MSFT
2021-01-10,110.06266854392089,4219,MSFT
2021-01-11,109.62023868615856,4679,MSFT
2021-01-12,111.52536501922653,1840,MSFT
2021-01-13,110.71288729872954,4426,MSFT
2021-01-14,111.37032451918294,2161,MSFT
2021-01-15,112.16455139022915,4566,MSFT
2021-01-16,112.45783057976907,2337,MSFT
2021-01-17,111.55533084223157,4351,MSFT
2021-01-18,112.04772250969303,4961,MSFT
2021-01-19,112.23495104411576,1401,MSFT
2021-01-20,109.91229974231281,2875,MSFT
2021-01-21,110.33404043905418,1312,MSFT
2021-01-22,110.25216585371133,1624,MSFT
2021-01-23,108.63013868658501,3171,MSFT
2021-01-24,108.09603908257323,4222,MSFT
2021-01-25,106.70778111561052,3983,MSFT
2021-01-26,108.0011838856415,1815,MSFT
2021-01-27,106.22033379337354,3287,MSFT
2021-01-28,105.5084531772885,4966,MSFT
2021-01-29,105.70403782221058,4703,MSFT
2021-01-30,105.83079601636963,3686,MSFT
2021-01-31,104.69891616828421,2975,MSFT
2021-02-01,105.32482137540298,2959,MSFT
2021-02-02,103.92568969051086,3077,MSFT
2021-02-03,101.70484969330728,4307,MSFT
2021-02-04,102.14244240546043,3392,MSFT
2021-02-05,101.73035753775504,3160,MSFT
2021-02-06,102.05789027714194,1768,MSFT
2021-02-07,103.25097587316195,2841,MSFT
2021-02-08,103.89265116702552,4194,MSFT
2021-02-09,104.35742361378409,2679,MSFT
2021-02-10,104.87111170483227,1338,MSFT
2021-02-11,104.27841725426694,4989,MSFT
2021-02-12,105.71212284401739,3493,MSFT
2021-02-13,105.97792221053587,1040,MSFT
2021-02-14,106.96923601310176,2941,MSFT
2021-02-15,106.0402896924444,2714,MSFT
2021-02-16,107.99889769546975,2257,MSFT
2021-02-17,107.8268184631141,2857,MSFT
2021-02-18,107.21988481706927,4183,MSFT
2021-02-19,108.83050366516585,1750,MSFT
2021-02-20,108.62807116383149,4400,MSFT
2021-02-21,108.99739210963443,2398,MSFT
2021-02-22,108.48393675062938,4352,MSFT
2021-02-23,108.02858392511449,2912,MSFT
2021-02-24,108.26328492615546,2064,MSFT
2021-02-25,109.05802643115479,1712,MSFT
2021-02-26,108.3582631604545,4076,MSFT
2021-02-27,110.18803774736396,3104,MSFT
2021-02-28,110.60071308469915,3947,MSFT
2021-03-01,109.11943607566973,4522,MSFT
2021-03-02,110.93920288003135,2014,MSFT
2021-03-03,109.63172407084036,3497,MSFT
2021-03-04,110.30143228617852,3572,MSFT
2021-03-05,110.19238716273144,4209,MSFT
2021-03-06,109.07531538572617,4135,MSFT
2021-03-07,108.79532308578318,3769,MSFT
2021-03-08,109.1603576043942,1645,MSFT
2021-03-09,108.68761199825312,3788,MSFT
2021-03-10,107.79682309582505,1485,MSFT
2021-03-11,108.26661096190185,3380,MSFT
2021-03-12,107.9962749075845,2023,MSFT
2021-03-13,107.77957117370607,1101,MSFT
2021-03-14,106.66282744726661,1784,MSFT
2021-03-15,106.2832774634061,2709,MSFT
2021-03-16,105.91568004787061,3173,MSFT
2021-03-17,108.4958250232803,4255,MSFT
2021-03-18,108.12230192495595,3372,MSFT
2021-03-19,108.46990288144255,4419,MSFT
2021-03-20,106.99702373683296,1485,MSFT
2021-03-21,108.0681267587775,4957,MSFT
2021-03-22,109.45102578397314,3292,MSFT
2021-03-23,109.89774631690162,1416,MSFT
2021-03-24,109.97053667266752,2015,MSFT
2021-03-25,110.0067605016671,4825,MSFT
2021-03-26,109.05270425175108,1569,MSFT
2021-03-27,109.522584210307,4817,MSFT
2021-03-28,109.92829161051004,4103,MSFT
2021-03-29,107.78053465827203,4088,MSFT
2021-03-30,106.99655761024992,3783,MSFT
2021-03-31,106.45025905280453,2224,MSFT
2021-04-01,107.20422835948547,3783,MSFT
2021-04-02,108.58713839132112,4743,MSFT
2021-04-03,108.50964303429662,2586,MSFT
2021-04-04,108.08701146206916,2701,MSFT
2021-04-05,110.68794407084434,2691,MSFT
2021-04-06,109.06088034804773,3476,MSFT
2021-04-07,109.3036876734721,3043,MSFT
2021-04-08,110.11782425164003,3017,MSFT
2021-04-09,109.29434744257809,3526,MSFT
2021-04-10,111.0634171483186,2634,MSFT
2021-04-11,110.6273825509294,4154,MSFT
2021-04-12,110.01894878552656,2071,MSFT
2021-04-13,109.20067431407354,3577,MSFT
2021-04-14,109.35780061253749,1230,MSFT
2021-04-15,109.91181445790016,2125,MSFT
2021-04-16,111.76047874600101,2418,MSFT
2021-04-17,111.07292742318845,4001,MSFT
2021-04-18,111.39765669691987,3575,MSFT
2021-04-19,111.4986188636712,1208,MSFT
2021-04-20,112.04923287205438,4074,MSFT
2021-04-21,111.51707522804082,1150,MSFT
2021-04-22,111.51959593549755,3170,MSFT
2021-04-23,110.386668461981,4441,MSFT
2021-04-24,110.17862637675536,3889,MSFT
2021-04-25,111.8727981645248,2981,MSFT
2021-04-26,111.77695849570048,4864,MSFT
2021-04-27,111.38419959738346,1505,MSFT
2021-04-28,112.8999374793105,3040,MSFT
2021-04-29,112.38768896487936,3675,MSFT
2021-04-30,111.71067481177683,1283,MSFT
2021-05-01,113.30046705650513,3952,MSFT
2021-05-02,111.29859048306534,1614,MSFT
2021-05-03,110.65775698313918,3052,MSFT
2021-05-04,110.38179999485244,4049,MSFT
2021-05-05,111.15775147463839,2376,MSFT
2021-05-06,111.06931818393917,3627,MSFT
2021-05-07,111.14546113461006,2945,MSFT
2021-05-08,111.66755685331563,1164,MSFT
2021-05-09,112.12374253624384,3285,MSFT
2021-05-10,112.68626930812653,1675,MSFT
2021-05-11,112.40538825161705,2808,MSFT
2021-05-12,112.28545592314939,4156,MSFT
2021-05-13,111.48358114627466,4522,MSFT
2021-05-14,111.89734819502783,2367,MSFT
2021-05-15,112.32687119741556,1501,MSFT
2021-05-16,112.34621510006394,3629,MSFT
2021-05-17,112.78109060203445,2681,MSFT
2021-05-18,112.29025256325433,3617,MSFT
2021-05-19,112.57449682490649,1182,MSFT
2021-05-20,113.411197264248,3209,MSFT
2021-05-21,114.44712479672975,1290,MSFT
2021-05-22,114.7947333727133,3791,MSFT
2021-05-23,116.32613553726871,3910,MSFT
2021-05-24,118.2599432359548,1706,MSFT
2021-05-25,117.3085880455724,2307,MSFT
2021-05-26,117.41778751781249,2285,MSFT
2021-05-27,116.25345084481475,2902,MSFT
2021-05-28,115.6514107539709,3489,MSFT
2021-05-29,114.27003612317083,1553,MSFT
2021-05-30,113.44780090470249,2122,MSFT
2021-05-31,114.23145828620187,2781,MSFT
2021-06-01,112.73870684962287,1372,MSFT
2021-06-02,113.37364505726134,3195,MSFT
2021-06-03,114.36516525475369,1389,MSFT
2021-06-04,115.40513417316498,3408,MSFT
2021-06-05,115.21330312394142,2091,MSFT
2021-06-06,116.15567925185998,2201,MSFT
2021-06-07,115.5714279551993,2008,MSFT
2021-06-08,114.68640613385644,2636,MSFT
2021-06-09,113.75795097598551,3738,MSFT
2021-06-10,111.754093034305,3150,MSFT
2021-06-11,112.2808146967949,4541,MSFT
2021-06-12,111.06609034664969,2392,MSFT
2021-06-13,108.41979608091327,3216,MSFT
2021-06-14,108.5462327023595,1852,MSFT
2021-06-15,108.54779924443,4135,MSFT
2021-06-16,107.85802447953347,1800,MSFT
2021-06-17,106.62026102163205,3533,MSFT
2021-06-18,105.67180414539624,1181,MSFT
2021-06-19,106.11413364501404,2953,MSFT
2021-06-20,106.7695610675411,4283,MSFT
2021-06-21,106.49348381325039,1431,MSFT
2021-06-22,104.15919732470296,1857,MSFT
2021-06-23,105.02063189786632,3524,MSFT
2021-06-24,106.64686747381849,4806,MSFT
2021-06-25,105.58712070364722,3326,MSFT
2021-06-26,106.48613154096485,4342,MSFT
2021-06-27,105.68951467376131,1474,MSFT
2021-06-28,105.22487419151642,2692,MSFT
2021-06-29,105.84054441382875,1721,MSFT
2021-06-30,106.03690449448986,2563,MSFT
2021-07-01,105.67983474503183,4902,MSFT
2021-07-02,106.54743683627359,1523,MSFT
2021-07-03,106.96513005504679,1661,MSFT
2021-07-04,107.07219631787798,4974,MSFT
2021-07-05,106.81359924284568,4152,MSFT
2021-07-06,106.58481044711756,1691,MSFT
2021-07-07,106.53151580396961,1538,MSFT
2021-07-08,108.34985360099634,2214,MSFT
2021-07-09,109.01161296303253,4819,MSFT
2021-07-10,107.7900000630206,4227,MSFT
2021-07-11,107.67574863229599,3069,MSFT
2021-07-12,108.42627598225057,4141,MSFT
2021-07-13,109.06411986095327,1139,MSFT
2021-07-14,110.61017294811887,1586,MSFT
2021-07-15,111.4956059530042,3375,MSFT
2021-07-16,112.14717695026619,1166,MSFT
2021-07-17,110.23228264230501,1342,MSFT
2021-07-18,109.87296737547533,2850,MSFT
2021-07-19,109.75343387490928,3293,MSFT
2021-07-20,109.40470793091926,1152,MSFT
2021-07-21,110.6493310600678,2991,MSFT
2021-07-22,111.60442565882079,4231,MSFT
2021-07-23,113.11613321755313,1339,MSFT
2021-07-24,112.50864116827012,1697,MSFT
2021-07-25,111.26859858430338,2947,MSFT
2021-07-26,111.5305537412308,4777,MSFT
2021-07-27,112.11679826147764,1197,MSFT
2021-07-28,113.00337736226774,2021,MSFT
2021-07-29,112.91578411355883,1392,MSFT
2021-07-30,112.99549057427775,2072,MSFT
2021-07-31,113.01796899739077,2964,MSFT
2021-08-01,112.88115899852933,2818,MSFT
2021-08-02,112.73844602850325,4600,MSFT
2021-08-03,111.89134411387772,3563,MSFT
2021-08-04,112.2306504175541,3324,MSFT
2021-08-05,112.80499401896573,4727,MSFT
2021-08-06,112.63240882159744,4295,MSFT
2021-08-07,112.15788351494403,3877,MSFT
2021-08-08,113.41238161485086,3443,MSFT
2021-08-09,114.54912167465231,1326,MSFT
2021-08-10,114.6756923782168,3308,MSFT
2021-08-11,114.3061343521218,3766,MSFT
2021-08-12,116.02776098765877,2320,MSFT
2021-08-13,115.84301190387151,3701,MSFT
2021-08-14,117.85047176902326,4977,MSFT
2021-08-15,118.92375563659297,1672,MSFT
2021-08-16,119.21414563291542,2397,MSFT
2021-08-17,120.05430977050054,2421,MSFT
2021-08-18,120.2633863909872,1815,MSFT
2021-08-19,121.20864429862057,3897,MSFT
2021-08-20,119.38940378572168,4740,MSFT
2021-08-21,119.08279196670892,1801,MSFT
2021-08-22,117.9872916507591,2696,MSFT
2021-08-23,118.89147753956829,2802,MSFT
2021-08-24,118.97123107755422,4817,MSFT
2021-08-25,117.56874406573763,4600,MSFT
2021-08-26,117.74433405215306,3115,MSFT
2021-08-27,117.67225274576874,4729,MSFT
2021-08-28,118.72097568513996,1135,MSFT
2021-08-29,117.83533912477934,2904,MSFT
2021-08-30,120.58081710069871,4808,MSFT
2021-08-31,120.54311028073636,1965,MSFT
2021-09-01,121.01719019486468,4440,MSFT
2021-09-02,119.40442447545423,3390,MSFT
2021-09-03,119.68319844812511,4380,MSFT
2021-09-04,120.15016848587541,2961,MSFT
2021-09-05,119.69466702032153,4309,MSFT
2021-09-06,120.90126870430942,4678,MSFT
2021-09-07,120.36177866243557,3226,MSFT
2021-09-08,120.89842989963304,2530,MSFT
2021-09-09,120.05611227149005,2404,MSFT
2021-09-10,121.5171230728388,1026,MSFT
2021-09-11,122.38035048940526,1152,MSFT
2021-09-12,123.12366412512793,3048,MSFT
2021-09-13,123.26799282619768,3975,MSFT
2021-09-14,123.98692155688106,3653,MSFT
2021-09-15,123.25039261304076,1429,MSFT
2021-09-16,123.62384545600919,3788,MSFT
2021-09-17,122.7039791848404,4507,MSFT
2021-09-18,123.69690291361164,2306,MSFT
2021-09-19,124.14454621373281,3035,MSFT
2021-09-20,123.69872222916061,2620,MSFT
2021-09-21,124.76816312162602,4822,MSFT
2021-09-22,127.43433251021871,2018,MSFT
2021-09-23,128.41235727094048,1741,MSFT
2021-09-24,129.20375274953824,4924,MSFT
